facility_type,facility_name,facility_id
教育,【幼儿园】佛山溶洲幼儿园,fs0103f052
教育,【幼儿园】莲塘幼儿园(莲大路),fs0103f053
教育,【幼儿园】保利和乐稚美翠雅幼儿园,fs0103f054
教育,【小学】堤田小学,fs0103f055
教育,【幼儿园】中海可砾幼儿园,fs0103f056
教育,【小学】溶洲小学,fs0103f057
教育,【小学】大富小学,fs0103f058
教育,【幼儿园】大富幼儿园,fs0103f059
教育,【中学】佛山市第四中学,fs0103f060
教育,【幼儿园】爱迪堡幼儿园,fs0103f061
教育,【幼儿园】佛山市禅城区誉雅花园幼儿园,fs0103f062
教育,【幼儿园】村头幼儿园(东区新村南街),fs0103f063
教育,【小学】张槎镇海口小学,fs0103f064
教育,【幼儿园】禅城区海口幼儿园,fs0103f065
教育,【小学】东方村头小学,fs0103f066
教育,【幼儿园】佛山市禅城区童星幼儿园(海口大道),fs0103f067
教育,【幼儿园】东村幼儿园,fs0103f068
教育,【中学】南庄中学,fs0103f069
交通,鲤鱼沙,fs0101f205
交通,鲤鱼沙尚苑,fs0101f206
交通,惠云园,fs0101f207
交通,文华桥北,fs0101f208
交通,惠云园公交首末站,fs0101f209
交通,时代富锦,fs0101f210
交通,海三路大润发,fs0101f211
交通,名苑,fs0101f212
交通,桂雅社区居委,fs0101f213
交通,新堤路中,fs0101f214
交通,丽雅苑,fs0101f215
交通,桂江二中,fs0101f216
交通,军桥,fs0101f217
交通,桂城,fs0101f218
商业,悦汇广场·南海,fs0101f219
商业,乐怡海创文华荟,fs0101f220
教育,【小学】佛山市培立实验学校,fs0101f221
教育,【中学】桂江第一初级中学,fs0101f222
教育,【幼儿园】禅城区德信幼儿园,fs0101f223
教育,【小学】东三小学,fs0101f224
教育,【幼儿园】美豪邨幼儿园,fs0101f225
教育,【幼儿园】IEC普君新城幼儿园,fs0101f226
教育,【幼儿园】南海天佑幼儿园,fs0101f227
教育,【幼儿园】爱多幼儿园,fs0101f228
教育,【小学】镇安小学,fs0101f229
教育,【小学】南师附小,fs0101f230
医疗,禅城区人民医院(环市院区),fs0101f231
医疗,禅城区向阳医院口腔医院(镇安分院),fs0101f232
交通,石南大桥底,fs0102f001
交通,佛陶码头,fs0102f002
交通,工农路南,fs0102f003
交通,石南大桥,fs0102f004
交通,美术陶瓷厂,fs0102f005
交通,岭南酒文化博物馆(南风古灶),fs0102f006
交通,佛陶文化馆,fs0102f007
交通,柏林艺术馆,fs0102f008
交通,工农路,fs0102f009
交通,上元,fs0102f010
交通,石湾,fs0102f011
交通,沙岗,fs0102f012
交通,江湾路,fs0102f013
交通,佛山大道,fs0102f014
交通,魁奇路,fs0102f015
商业,小天地商业广场,fs0102f016
商业,佛山悠方购物公园,fs0102f017
商业,新DNA购物中心,fs0102f018
商业,佛山王府井紫薇港WALKIN,fs0102f019
商业,佛山悠方天地,fs0102f020
教育,【幼儿园】上元幼儿园(罗格围北线),fs0102f021
教育,【小学】石湾镇第二小学,fs0102f022
教育,【小学】上元小学,fs0102f023
教育,【幼儿园】英才幼儿园,fs0102f024
教育,【幼儿园】佛山市禅城区童星幼儿园(江滨分园),fs0102f025
教育,【幼儿园】禅城区陶都幼儿园,fs0102f026
教育,【幼儿园】禅城区东方绿洲幼儿园,fs0102f027
教育,【幼儿园】佛山市禅城区职工幼儿园,fs0102f028
教育,【中学】佛山市第十四中学,fs0102f029
教育,【幼儿园】沙岗幼儿园(沙岗村高弟街),fs0102f030
教育,【幼儿园】石湾第一幼儿园,fs0102f031
教育,【小学】石湾第一小学,fs0102f032
教育,【幼儿园】玫瑰幼儿园(雾岗路),fs0102f033
教育,【小学】石湾镇第三小学,fs0102f034
教育,【幼儿园】童冠幼儿园,fs0102f035
教育,【幼儿园】佛山市禅城区中心幼儿园,fs0102f036
教育,【幼儿园】河宕幼儿园,fs0102f037
教育,【幼儿园】佛山市禅城区童星幼儿园,fs0102f038
教育,【幼儿园】米祺幼儿园,fs0102f039
教育,【幼儿园】禅城区河宕幼儿园,fs0102f040
教育,【幼儿园】番村幼儿园,fs0102f041
教育,【小学】佛山市禅城区东方番村小学,fs0102f042
教育,【幼儿园】塘头幼儿园,fs0102f043
教育,【幼儿园】河宕第二幼儿园,fs0102f044
教育,【幼儿园】康成幼儿园,fs0102f045
教育,【幼儿园】禅城区明珠幼儿园,fs0102f046
教育,【幼儿园】佛山盛果星堤幼儿园,fs0102f047
教育,【小学】佛山市禅城区澜石小学,fs0102f048
教育,【幼儿园】顺德乐从上华幼儿园,fs0102f049
教育,【幼儿园】佛山市绿景苑幼儿园,fs0102f050
教育,【幼儿园】佛山市禅城区惠雅幼儿园,fs0102f051
教育,【幼儿园】佛山市培华幼儿园,fs0102f052
教育,【小学】佛山市禅城区黎涌小学,fs0102f053
教育,【幼儿园】育英幼儿园(汾江南路),fs0102f054
医疗,石湾公园-应急医疗救护站,fs0102f055
医疗,佛山市禅城区人民医院(总院区),fs0102f056
医疗,佛山普济医院,fs0102f057
交通,古鉴村,fs0304f001
交通,康格斯总站,fs0304f002
交通,海骏达康格斯(古楼村),fs0304f003
交通,万士发厂,fs0304f004
交通,环市北,fs0304f005
商业,涛汇广场,fs0304f006
教育,【幼儿园】红岗古楼幼儿园(红岗路),fs0304f007
教育,【幼儿园】蓓蕾托儿所,fs0304f008
教育,【小学】凤翔小学(顺德校区),fs0304f009
教育,【幼儿园】金凤幼儿园(民安路),fs0304f010
教育,【幼儿园】迎宾幼儿园(新基一路),fs0304f011
教育,【幼儿园】新滘幼儿园,fs0304f012
教育,【幼儿园】连杜幼儿园(连杜村),fs0304f013
教育,【幼儿园】红岗第一幼儿园,fs0304f014
教育,【幼儿园】清凉法苑幼儿园,fs0304f015
教育,【幼儿园】本原幼儿园,fs0304f016
教育,【幼儿园】安琪幼学园,fs0304f017
教育,【小学】桂畔小学,fs0304f018
教育,【小学】红岗小学,fs0304f019
教育,【小学】世纪小学,fs0304f020
医疗,顺德敬榆医院,fs0304f021
医疗,广州中医药大学顺德医院(新院区),fs0304f022
医疗,顺德第一人民医院口腔医疗中心,fs0304f023
医疗,顺德东方医院,fs0304f024
医疗,广东医科大学顺德妇女儿童医院-儿童呼吸健康中心,fs0304f025
医疗,佛山市顺德区新生儿急救中心,fs0304f026
交通,叠北路口,fs0202f001
交通,叠北村委,fs0202f002
交通,华南汽车城西,fs0202f003
交通,华南汽车城东,fs0202f004
交通,叠滘第二小学,fs0202f005
交通,俊怡花园,fs0202f006
交通,奇槎占村东街,fs0202f007
交通,占村,fs0202f008
交通,金色诚悦花园,fs0202f009
交通,铺前,fs0202f010
交通,南海棉二厂,fs0202f011
交通,海景大道西,fs0202f012
教育,【幼儿园】IEC怡翠尊堤幼儿园,fs0202f013
教育,【幼儿园】奇槎幼儿园,fs0202f014
教育,【幼儿园】沥城第一幼儿园,fs0202f015
教育,【幼儿园】大镇幼儿园,fs0202f016
教育,【小学】大镇小学,fs0202f017
教育,【中学】大镇中学,fs0202f018
教育,【中学】佛山市南海区加美实验学校,fs0202f019
教育,【小学】水头小学,fs0202f020
教育,【幼儿园】水头幼儿园,fs0202f021
教育,【幼儿园】大沥镇沥桂幼儿园,fs0202f022
教育,【幼儿园】大沥博艺幼儿园,fs0202f023
教育,【小学】谢边小学,fs0202f024
教育,【小学】石门大沥小学,fs0202f025
教育,【中学】石门大沥初级中学,fs0202f026
交通,天佑六路,fs0203f128
交通,南约,fs0203f129
交通,南海公安局,fs0203f130
交通,东二路口,fs0203f131
交通,南海行政服务中心,fs0203f132
交通,南海影剧院,fs0203f133
交通,花苑广场,fs0203f134
交通,南海政府,fs0203f135
交通,礌岗公园南门,fs0203f136
交通,邮电局,fs0203f137
交通,桂城站D2出入口,fs0203f138
交通,南海区交通运输局,fs0203f139
交通,桂澜路(鹿璟邨),fs0203f140
交通,桂城地铁站,fs0203f141
交通,交通大厦,fs0203f142
交通,东二村委会,fs0203f143
交通,华阳桥北,fs0203f144
交通,交通大厦东,fs0203f145
交通,佛南海快3路(南海车站家天下广场-广州火车南站总站),fs0203f146
交通,南海公交总站,fs0203f147
交通,南海人民检察院,fs0203f148
交通,石肯桥北,fs0203f149
交通,东二村委,fs0203f150
交通,桂华中学,fs0203f151
交通,桂华中学(天佑六路),fs0203f152
交通,石啃桥北,fs0203f153
交通,南海快线枢纽中心,fs0203f154
交通,南海万科广场(南桂路地铁站),fs0203f155
交通,南海文化公园,fs0203f156
交通,南海文化公园站,fs0203f157
交通,美豪邨,fs0203f158
交通,镇安,fs0203f159
交通,石肯,fs0203f160
交通,季华六路,fs0203f161
商业,益田假日天地,fs0203f162
商业,佛山月星环球港,fs0203f163
商业,鹏瑞利季华广场,fs0203f164
商业,恒福国际商业中心,fs0203f165
商业,顺联公园里(季华东店),fs0203f166
商业,九鼎运动食尚城(九鼎国际城店),fs0203f167
教育,【幼儿园】南海师范附属幼儿园,fs0203f168
教育,【幼儿园】桂城艾薇幼儿园,fs0203f169
教育,【幼儿园】东二中心幼儿园,fs0203f170
教育,【中学】桂华中学,fs0203f171
教育,【幼儿园】东海银湾幼儿园,fs0203f172
教育,【幼儿园】镇安幼儿园,fs0203f173
教育,【中学】佛山市南海区桂城东翔学校,fs0203f174
教育,【幼儿园】星朗幼儿园,fs0203f175
教育,【幼儿园】永兴幼儿园(永新北大道),fs0203f176
教育,【幼儿园】忠义幼儿园(二分园),fs0203f177
教育,【幼儿园】禅城区石湾镇街道明瀚幼儿园,fs0203f178
教育,【幼儿园】怡翠世嘉幼儿园,fs0203f179
教育,【幼儿园】华南师范大学附属怡翠玫瑰园幼儿园,fs0203f180
教育,【幼儿园】IEC丽日东方(国际)幼儿园,fs0203f181
教育,【小学】铁军小学(东校区),fs0203f182
教育,【幼儿园】和信幼儿园,fs0203f183
教育,【幼儿园】IEC璀璨天城幼儿园,fs0203f184
教育,【小学】石啃小学,fs0203f185
医疗,佛山和美家妇产医院,fs0203f186
交通,乐平嘉洲广场,fs0403f001
交通,工业园管委会,fs0403f002
交通,乐平工业园,fs0403f003
交通,金四季,fs0403f004
交通,工业园(中油大道),fs0403f005
交通,华盛广场,fs0403f006
商业,宝盈时代广场(乐群大道店),fs0403f007
商业,三江商业广场,fs0403f008
商业,明珠购物广场(三江店),fs0403f009
教育,【幼儿园】三水海豚音伟才幼儿园,fs0403f010
教育,【中学】乐平中学,fs0403f011
教育,【幼儿园】佛山市三水区乐平小星星实验幼儿园,fs0403f012
教育,【幼儿园】时代幼儿园,fs0403f013
教育,【幼儿园】齐家幼儿园,fs0403f014
教育,【小学】乐平镇中心小学,fs0403f015
教育,【幼儿园】海佳幼儿园,fs0403f016
教育,【小学】三江小学,fs0403f017
教育,【幼儿园】乐平镇中心幼儿园(大同文化幼儿园),fs0403f018
教育,【中学】佛山市三水区科创实验学校,fs0403f019
教育,【幼儿园】佛山市三水区乐平镇雍翠新城幼儿园,fs0403f020
医疗,佛山市三水区乐平镇人民医院,fs0403f021
交通,南方百合医械(慧泉科技),fs0204f037
交通,桃园西(一环路口),fs0204f038
交通,狮山大学城(职业技能鉴定中心),fs0204f039
交通,南海大学城,fs0204f040
商业,阳光在线广场,fs0204f041
教育,【中学】佛山市南山湖实验中学,fs0204f042
教育,【幼儿园】小榄新幼儿园,fs0204f043
教育,【小学】明阳学校,fs0204f044
教育,【小学】邻德小学,fs0204f045
交通,澜石小学,fs0104f001
交通,澜石地铁站临时总站,fs0104f002
交通,澜石地铁站,fs0104f003
交通,澜石,fs0104f004
交通,银苑市场,fs0104f005
交通,澜石一路东,fs0104f006
交通,汾江南路南,fs0104f007
交通,海景大厦,fs0104f008
交通,佛山家博城,fs0104f009
交通,佛山家博城临时总站,fs0104f010
交通,澜石大桥西,fs0104f011
交通,市第三、第四医院,fs0104f012
交通,黎涌,fs0104f013
交通,澜石一路,fs0104f014
交通,澜石大桥底,fs0104f015
交通,佛山大道南,fs0104f016
交通,澜石公园,fs0104f017
交通,佛山家博城南门,fs0104f018
交通,石梁,fs0104f019
交通,世纪莲,fs0104f020
交通,季华园,fs0104f021
商业,丽日都会广场,fs0104f022
商业,兆阳广场(禅城店),fs0104f023
商业,季华园万科里,fs0104f024
商业,天虹购物中心(佛山店),fs0104f025
教育,【幼儿园】乐培幼儿园(澜石一路),fs0104f026
教育,【中学】佛山市禅城区澜石中学,fs0104f027
教育,【幼儿园】世博幼儿园,fs0104f028
教育,【幼儿园】小布幼儿园,fs0104f029
教育,【小学】佛山市禅城区佛科实验小学,fs0104f030
教育,【小学】霍藻棉学校,fs0104f031
教育,【幼儿园】丽日豪庭幼儿园,fs0104f032
教育,【幼儿园】石小实验幼儿园,fs0104f033
教育,【幼儿园】IEC智慧新城国际幼儿园,fs0104f034
教育,【幼儿园】石梁幼儿园,fs0104f035
教育,【幼儿园】丽日玫瑰幼儿园,fs0104f036
教育,【小学】佛山市禅城区绿景小学,fs0104f037
教育,【幼儿园】觉培幼儿园,fs0104f038
教育,【小学】佛山市惠景小学,fs0104f039
教育,【幼儿园】佛山市惠景幼儿园,fs0104f040
教育,【幼儿园】河滨幼儿园,fs0104f041
教育,【中学】佛山市惠景中学,fs0104f042
教育,【幼儿园】信孚碧云天幼儿园,fs0104f043
教育,【幼儿园】佛山艾德幼儿园,fs0104f044
教育,【幼儿园】小博士幼儿园,fs0104f045
教育,【幼儿园】深村第一幼儿园,fs0104f046
教育,【幼儿园】佛山市信宇幼儿园,fs0104f047
教育,【幼儿园】腾冲幼儿园,fs0104f048
教育,【幼儿园】顺德区乐从荷村幼儿园,fs0104f049
教育,【幼儿园】童星荷村中英文幼儿园,fs0104f050
教育,【幼儿园】佛山市机关幼儿园东平园,fs0104f051
教育,【幼儿园】深村永红幼儿园,fs0104f052
教育,【小学】城南小学,fs0104f053
教育,【幼儿园】碧田幼儿园,fs0104f054
教育,【幼儿园】佛山市苹果树实验幼儿园,fs0104f055
教育,【中学】佛山市第二中学,fs0104f056
教育,【幼儿园】文思康城幼儿园,fs0104f057
教育,【幼儿园】月亮湾幼儿园(华远西路),fs0104f058
教育,【小学】佛山市禅城区深村小学,fs0104f059
教育,【幼儿园】深村第二幼儿园,fs0104f060
教育,【幼儿园】乐从经华幼儿园,fs0104f061
医疗,佛山市第四人民医院,fs0104f062
医疗,佛山市第三人民医院,fs0104f063
医疗,佛山市口腔医院(城南分院),fs0104f064
医疗,禅城区人民医院中医院澜石院区,fs0104f065
医疗,佛山市医疗急救指挥中心,fs0104f066
交通,灯湖小学,fs0202f027
交通,灯湖东路,fs0202f028
交通,海六路(华亚金融中心)招呼站,fs0202f029
交通,海六路(招呼站),fs0202f030
交通,华亚金融中心,fs0202f031
交通,灯湖东路中,fs0202f032
交通,保利水城,fs0202f033
交通,锦园路(广发银行东门),fs0202f034
交通,消防中队站,fs0202f035
交通,消防中队,fs0202f036
交通,人保信息中心,fs0202f037
交通,灯湖东路(广发银行西门),fs0202f038
交通,千灯湖总站,fs0202f039
交通,桂城候机楼,fs0202f040
交通,灯湖西路(保利西街),fs0202f041
交通,保利花园,fs0202f042
交通,千灯湖公交总站,fs0202f043
交通,海六路(海景花园南),fs0202f044
交通,锦园路南,fs0202f045
交通,南海交警大队,fs0202f046
交通,灯湖西路南,fs0202f047
交通,友邦金融中心,fs0202f048
交通,海七路东,fs0202f049
交通,礌岗公园北门(千灯湖),fs0202f050
交通,雷岗公园北门(千灯湖),fs0202f051
交通,南六路(御景苑),fs0202f052
交通,奥园华庭,fs0304f027
交通,顺峰公交枢纽站,fs0304f028
交通,碧溪路中,fs0304f029
交通,碧溪路南国路口,fs0304f030
交通,驹荣北路,fs0304f031
交通,顺峰中学,fs0304f032
交通,东乐路海山路口,fs0304f033
交通,顺医三门诊,fs0304f034
交通,桂南公园,fs0304f035
交通,南国路,fs0304f036
交通,东乐路,fs0304f037
交通,顺德一中,fs0304f038
商业,顺成·顺融城,fs0304f039
商业,顺德印象城,fs0304f040
商业,佛山顺德万象汇,fs0304f041
商业,黄金商业广场,fs0304f042
商业,桂畔里,fs0304f043
商业,天天商场(新桂分店),fs0304f044
教育,【小学】大良顺峰小学,fs0304f045
